node,lat,lon
972,41.071196,-73.554968
992,41.070296,-73.553168
973,41.069596,-73.555068
974,41.069596,-73.555668
975,41.068796,-73.555568
976,41.069596,-73.553468
981,41.068096,-73.555868
983,41.068796,-73.554168
995,41.069996,-73.552368
989,41.063996,-73.557768
979,41.065796,-73.556468
986,41.066096,-73.556068
988,41.066696,-73.555168
982,41.068096,-73.556068
984,41.067896,-73.554968
985,41.067596,-73.555268
987,41.066996,-73.554768
996,41.068996,-73.552768
1012,41.064596,-73.552668
991,41.058396,-73.559468
2369,41.058396,-73.559968
2465,41.058096,-73.559468
993,41.070304,-73.5524
994,41.070144,-73.552144
998,41.070296,-73.551968
997,41.068396,-73.552068
1005,41.068996,-73.551268
1011,41.067496,-73.551268
999,41.069696,-73.550868
1003,41.070696,-73.549868
1004,41.069396,-73.550468
1008,41.070496,-73.548568
1009,41.070396,-73.546867
1006,41.067996,-73.549868
1007,41.068996,-73.550568
1010,41.068696,-73.548367
1305,41.071396,-73.546567
1312,41.067196,-73.542867
1024,41.067996,-73.547467
1018,41.067296,-73.551868
6380,41.067092,-73.550524
1013,41.066496,-73.552468
1015,41.063296,-73.552668
1016,41.064796,-73.551568
1014,41.066096,-73.551368
1031,41.064996,-73.549568
1017,41.062096,-73.552268
1028,41.063396,-73.551068
1029,41.062296,-73.550768
2495,41.061296,-73.552068
1019,41.065596,-73.547767
1020,41.066045,-73.548595
1310,41.066296,-73.545067
1311,41.065396,-73.548267
1323,41.062396,-73.543467
1021,41.066996,-73.550068
1022,41.067196,-73.550468
1023,41.066396,-73.548567
1025,41.067496,-73.548567
1026,41.066596,-73.547467
1027,41.066096,-73.548567
1309,41.067096,-73.546167
1030,41.063096,-73.550968
2509,41.062296,-73.550268
1033,41.110696,-73.546768
1034,41.110496,-73.544268
1039,41.111096,-73.546668
1041,41.112368,-73.544368
1043,41.108417,-73.544961
1061,41.110896,-73.541068
1036,41.112496,-73.546368
1042,41.107196,-73.545368
1045,41.105959,-73.546038
1046,41.106896,-73.540368
6446,41.108398,-73.540225
1044,41.104796,-73.546668
1048,41.104617,-73.544155
6414,41.105839,-73.543743
1064,41.108208,-73.53979
1066,41.106796,-73.537767
6415,41.104133,-73.545388
1050,41.101196,-73.547668
1051,41.101596,-73.544568
1052,41.100896,-73.545068
1054,41.104208,-73.543952
1057,41.101496,-73.544468
1056,41.100396,-73.545168
1055,41.10444,-73.543902
1082,41.099596,-73.545168
1058,41.100696,-73.543468
1059,41.101496,-73.542768
1068,41.100596,-73.541568
1060,41.103096,-73.540268
1067,41.102196,-73.541268
1069,41.103396,-73.540068
1062,41.108784,-73.539536
1063,41.109596,-73.539468
1065,41.108796,-73.538168
1070,41.104196,-73.537067
1071,41.106896,-73.536367
1119,41.100496,-73.538867
1073,41.104096,-73.538067
1074,41.104196,-73.535367
1072,41.106796,-73.531267
6505,41.108335,-73.53497
1153,41.102176,-73.530351
1075,41.10304,-73.538383
1076,41.103552,-73.538639
1077,41.102192,-73.53984
1078,41.102096,-73.536067
1079,41.099096,-73.537667
1127,41.097196,-73.536567
1081,41.09866,-73.545228
6381,41.097996,-73.544968
1083,41.099596,-73.546468
1084,41.098996,-73.545168
1085,41.097096,-73.544868
1086,41.097504,-73.545296
1091,41.096196,-73.546368
1098,41.096396,-73.544168
1088,41.095896,-73.547468
1089,41.095396,-73.547368
1092,41.095596,-73.545568
1093,41.093096,-73.545768
1094,41.094396,-73.543968
1104,41.091396,-73.545368
1105,41.092996,-73.544968
1095,41.097996,-73.543468
1096,41.098496,-73.543468
1097,41.097696,-73.541568
1100,41.095096,-73.542268
1120,41.096496,-73.542268
1099,41.092796,-73.542668
1110,41.092596,-73.543468
1111,41.092696,-73.541067
1101,41.094496,-73.540567
1121,41.093896,-73.539267
1124,41.095496,-73.539667
1106,41.090796,-73.544168
1108,41.089296,-73.545668
1109,41.08888,-73.544432
1112,41.088696,-73.543668
1114,41.087881,-73.544691
1131,41.089396,-73.539167
1140,41.092822,-73.538411
1115,41.087896,-73.543668
1116,41.086896,-73.540567
1113,41.086784,-73.544976
1236,41.086368,-73.544912
6416,41.087727,-73.545865
1238,41.086796,-73.541567
1138,41.086896,-73.539467
1117,41.088896,-73.540567
1118,41.089496,-73.543168
1132,41.090596,-73.540967
1135,41.088996,-73.539167
1126,41.100796,-73.537467
1122,41.096796,-73.538567
1123,41.097296,-73.539367
1128,41.096996,-73.537967
1125,41.094596,-73.537567
1130,41.096396,-73.535267
1129,41.094596,-73.534267
1174,41.095596,-73.533767
1175,41.093248,-73.534607
1151,41.097096,-73.534567
1136,41.088896,-73.535967
1133,41.091196,-73.541167
1134,41.090296,-73.542167
1137,41.088096,-73.539267
1141,41.090096,-73.536167
1142,41.088796,-73.535267
1144,41.087768,-73.53592
1139,41.087744,-73.536399
1264,41.086396,-73.539467
1143,41.086496,-73.535867
1274,41.085796,-73.533467
1145,41.108396,-73.534667
1146,41.111712,-73.535455
1156,41.111996,-73.527667
1149,41.107796,-73.528367
1157,41.109096,-73.527667
1158,41.108196,-73.526267
1172,41.096996,-73.533667
1154,41.098296,-73.531167
1178,41.096596,-73.531467
1188,41.098596,-73.529067
1159,41.109296,-73.526567
1164,41.109196,-73.525167
1162,41.109996,-73.524567
1163,41.109696,-73.522067
1165,41.100896,-73.527667
1166,41.101496,-73.527767
1167,41.100796,-73.528767
1168,41.098696,-73.527967
1169,41.100796,-73.526167
1189,41.098696,-73.527567
1192,41.100096,-73.526167
3441,41.101531,-73.524558
1170,41.100496,-73.524067
1171,41.101096,-73.524467
3439,41.100572,-73.523807
1173,41.099396,-73.532967
1176,41.096096,-73.531267
1177,41.094696,-73.531767
1179,41.093024,-73.532079
1180,41.096796,-73.529967
1182,41.089496,-73.532767
1190,41.097796,-73.527367
1195,41.096796,-73.527267
1181,41.087746,-73.533128
1183,41.086784,-73.533327
1220,41.087635,-73.530499
1186,41.089696,-73.530467
1353,41.08688,-73.534383
1184,41.093196,-73.528367
1185,41.093196,-73.529967
1199,41.095096,-73.528267
1203,41.093196,-73.526967
1187,41.089096,-73.528767
1215,41.091196,-73.527467
1217,41.088996,-73.527667
1191,41.098696,-73.526067
1193,41.099796,-73.526167
1196,41.097996,-73.524467
1194,41.099696,-73.526667
1200,41.09584,-73.527215
1205,41.097796,-73.523667
1206,41.096996,-73.524867
6445,41.129472,-73.529068
1198,41.095196,-73.528267
1201,41.095232,-73.527183
6382,41.095804,-73.528123
1202,41.09448,-73.527039
1216,41.090596,-73.526367
1210,41.095896,-73.523767
1211,41.097796,-73.522667
1207,41.099496,-73.523567
1208,41.100096,-73.523667
1209,41.098996,-73.523667
1212,41.095696,-73.526591
1213,41.095796,-73.523367
3440,41.097796,-73.521867
3484,41.095896,-73.522667
1221,41.093896,-73.521667
1222,41.092696,-73.522467
1218,41.087896,-73.526867
1223,41.087796,-73.525567
1401,41.086296,-73.527367
1226,41.088996,-73.523267
3511,41.090996,-73.521867
3489,41.095896,-73.522167
3491,41.094096,-73.520467
3502,41.090996,-73.521167
3504,41.093096,-73.520967
1224,41.089396,-73.525367
1225,41.087696,-73.523767
1402,41.085596,-73.526167
1411,41.086696,-73.523867
1412,41.087696,-73.521967
3512,41.089096,-73.521667
1228,41.085696,-73.545468
1229,41.084896,-73.541967
1237,41.085896,-73.541967
1265,41.084996,-73.539267
1234,41.082528,-73.546112
1232,41.045196,-73.514866
1233,41.045732,-73.514877
3965,41.045184,-73.51563
3966,41.044097,-73.514766
1497,41.04586,-73.5162
3964,41.046096,-73.513966
6434,41.045496,-73.515466
1240,41.082224,-73.543183
1239,41.085896,-73.539467
1241,41.082396,-73.542067
1242,41.081496,-73.541567
1269,41.082096,-73.539467
1267,41.081796,-73.540367
1281,41.078596,-73.540967
1244,41.076996,-73.546968
1245,41.076396,-73.547068
1248,41.076496,-73.546367
1247,41.070096,-73.545467
1249,41.075996,-73.545567
1250,41.074623,-73.54345
1259,41.076796,-73.544267
1251,41.079796,-73.542567
1252,41.079796,-73.543667
1254,41.080196,-73.542567
1255,41.077696,-73.542067
1253,41.077396,-73.543267
1260,41.076996,-73.543967
1282,41.077996,-73.540467
1256,41.077196,-73.544567
1257,41.078096,-73.544767
1258,41.077034,-73.546511
1261,41.075872,-73.544399
1262,41.075952,-73.544751
1263,41.07552,-73.544287
1266,41.083096,-73.538667
1270,41.085196,-73.538267
1277,41.082396,-73.538367
1268,41.07965,-73.539849
1284,41.078896,-73.539667
1271,41.085296,-73.537067
1272,41.085296,-73.536267
1273,41.082496,-73.536967
1275,41.085296,-73.535067
1276,41.082596,-73.535367
1355,41.084796,-73.533467
1354,41.084596,-73.534567
1356,41.082596,-73.534167
1278,41.081696,-73.538467
1279,41.080796,-73.538467
1280,41.081596,-73.533067
1286,41.079796,-73.538067
1288,41.080755,-73.536258
1287,41.080696,-73.533067
1359,41.082196,-73.533067
1283,41.078596,-73.539967
1285,41.078912,-73.538767
1290,41.078896,-73.537267
1325,41.077657,-73.538699
1289,41.079696,-73.539667
1371,41.079596,-73.533067
1291,41.078896,-73.536967
1292,41.080296,-73.536267
1293,41.078496,-73.536467
1294,41.078296,-73.536067
1295,41.076996,-73.536267
1300,41.077996,-73.535067
1296,41.077046,-73.537086
1301,41.076396,-73.536467
1302,41.076896,-73.535267
1297,41.074576,-73.542575
1298,41.075472,-73.538639
1306,41.074384,-73.543055
1299,41.0732,-73.538415
1308,41.07296,-73.539919
1331,41.068656,-73.538751
1375,41.077596,-73.534067
1376,41.076096,-73.535267
1303,41.071036,-73.529097
1304,41.071396,-73.530267
1446,41.071596,-73.531967
1452,41.073296,-73.529567
1455,41.070296,-73.531167
1307,41.073184,-73.543279
1329,41.073408,-73.541743
1315,41.065896,-73.544467
1317,41.068196,-73.538767
1318,41.066696,-73.542367
1316,41.065096,-73.543667
1319,41.066307,-73.54348
1320,41.065796,-73.541367
1321,41.064396,-73.543267
1336,41.067396,-73.538567
1322,41.067416,-73.544991
1335,41.065096,-73.540967
1341,41.066396,-73.538367
1324,41.064096,-73.544167
1326,41.063596,-73.542667
1327,41.062796,-73.542167
2935,41.061596,-73.543267
1337,41.064396,-73.540567
1328,41.061996,-73.541467
1338,41.063296,-73.539967
1339,41.062496,-73.539567
2937,41.061796,-73.542367
2981,41.060896,-73.540867
1330,41.07392,-73.540815
1334,41.068752,-73.537887
1332,41.074496,-73.536367
1333,41.074096,-73.536267
1378,41.075596,-73.535167
1380,41.075096,-73.534067
6431,41.06896,-73.536239
6432,41.068778,-73.536787
1345,41.065496,-73.538267
1350,41.064696,-73.538267
1340,41.061596,-73.538467
2990,41.060696,-73.537067
1346,41.066596,-73.537267
1342,41.067796,-73.537567
1343,41.067896,-73.537167
1344,41.066696,-73.536667
1458,41.068695,-73.534866
1459,41.066819,-73.535906
1347,41.064796,-73.537067
1351,41.064496,-73.536567
1348,41.064528,-73.535487
1349,41.066112,-73.535791
1462,41.064796,-73.532467
1352,41.060496,-73.536467
2992,41.06008,-73.533551
1358,41.083196,-73.532967
1360,41.084996,-73.531867
1357,41.082396,-73.532967
1367,41.081696,-73.530167
1361,41.086755,-73.531206
1362,41.084596,-73.531967
1364,41.083196,-73.530267
1365,41.084696,-73.529667
1366,41.083096,-73.529667
1369,41.083096,-73.529267
1368,41.079496,-73.530167
1388,41.078196,-73.530367
1389,41.079396,-73.528467
1370,41.082496,-73.526967
1403,41.084696,-73.528167
1407,41.08345,-73.526776
1408,41.081463,-73.527467
1372,41.079696,-73.535167
1373,41.078596,-73.533067
1374,41.078196,-73.533067
1382,41.077796,-73.533067
1377,41.077168,-73.533743
1379,41.076196,-73.534467
1381,41.076296,-73.533067
1387,41.074596,-73.532767
1383,41.076896,-73.533067
1385,41.075696,-73.532967
1384,41.077796,-73.531467
1394,41.076961,-73.531454
1390,41.077296,-73.531467
1391,41.077796,-73.530467
1386,41.075296,-73.530367
1398,41.075496,-73.530367
1400,41.074796,-73.530367
1443,41.072565,-73.533413
1392,41.077996,-73.529267
1425,41.078996,-73.528767
1393,41.076996,-73.530567
1396,41.076596,-73.529467
1397,41.077796,-73.527967
1395,41.076596,-73.530567
1428,41.076596,-73.528167
1426,41.077996,-73.527267
1399,41.075296,-73.527967
1430,41.074596,-73.528167
1433,41.075396,-73.526967
1451,41.074196,-73.530767
1405,41.084975,-73.52457
1406,41.083996,-73.526667
1404,41.084896,-73.524367
1409,41.083996,-73.524467
1410,41.084796,-73.520067
1417,41.084196,-73.525667
6427,41.083433,-73.52594
1418,41.083596,-73.524567
1419,41.083996,-73.523367
3583,41.085296,-73.519867
3589,41.084096,-73.520367
3591,41.084596,-73.519366
1413,41.085796,-73.524167
1414,41.086696,-73.520767
3517,41.087596,-73.520867
1415,41.085496,-73.524367
1416,41.085796,-73.521167
3519,41.088396,-73.519067
3582,41.085296,-73.521167
1420,41.083396,-73.523467
1421,41.083996,-73.522067
3584,41.083196,-73.522067
1422,41.082496,-73.524267
1423,41.082896,-73.524067
1424,41.080496,-73.523867
1434,41.078296,-73.525567
1427,41.08,-73.526703
1431,41.078196,-73.526767
1429,41.076496,-73.527067
1432,41.076396,-73.526867
1479,41.073996,-73.527467
1435,41.078096,-73.524867
1436,41.077896,-73.524367
1437,41.075396,-73.525567
1438,41.077296,-73.523267
1439,41.074996,-73.524667
1440,41.074796,-73.523467
1441,41.076796,-73.521766
1493,41.074996,-73.525067
1495,41.074696,-73.522166
3604,41.079296,-73.520866
1442,41.072396,-73.533467
1444,41.071896,-73.533667
1449,41.073696,-73.531267
3984,41.072688,-73.534949
1445,41.069496,-73.533567
1447,41.069096,-73.533467
1456,41.069596,-73.530167
1450,41.073396,-73.530767
1454,41.070496,-73.532367
1448,41.067296,-73.532967
1460,41.066296,-73.532767
1453,41.071696,-73.528967
1480,41.072896,-73.527967
1486,41.070996,-73.528967
1457,41.068596,-73.530167
1498,41.069696,-73.525767
1467,41.067796,-73.530267
1500,41.068796,-73.525967
1461,41.065196,-73.532567
1465,41.066396,-73.532067
1463,41.064196,-73.532267
1472,41.065296,-73.531767
1473,41.063996,-73.531767
1474,41.059996,-73.532767
1464,41.067096,-73.532067
1468,41.067196,-73.530367
1466,41.066096,-73.531867
1469,41.066496,-73.530567
1507,41.067496,-73.527067
1470,41.065796,-73.530367
1471,41.065496,-73.531067
1508,41.066896,-73.528767
1475,41.064696,-73.530767
1476,41.063896,-73.530567
3137,41.059696,-73.533067
1477,41.063796,-73.529467
1478,41.063696,-73.528567
1509,41.065696,-73.528167
1510,41.065396,-73.527567
1518,41.063596,-73.527267
1482,41.073796,-73.526567
1481,41.072596,-73.527167
1485,41.070996,-73.527467
1483,41.074496,-73.526267
1484,41.074496,-73.525667
1491,41.073596,-73.525767
1492,41.073896,-73.523767
1487,41.070996,-73.528817
1488,41.070696,-73.523066
1496,41.072296,-73.523066
1502,41.069796,-73.524067
1503,41.070596,-73.522266
1489,41.071896,-73.526167
1490,41.071696,-73.526367
1494,41.074196,-73.523567
3649,41.073696,-73.522566
3650,41.072696,-73.522566
2371,41.045796,-73.516166
3946,41.046284,-73.516913
1499,41.068896,-73.525667
1501,41.068396,-73.523366
1512,41.067796,-73.526067
1505,41.069196,-73.522966
1522,41.067796,-73.523866
1528,41.068096,-73.522066
1504,41.069496,-73.522866
3654,41.070396,-73.521666
3659,41.069796,-73.522666
1506,41.0688,-73.521166
1511,41.066296,-73.527367
1519,41.065396,-73.526667
1514,41.066196,-73.526867
1513,41.066996,-73.525967
1515,41.066296,-73.525967
1524,41.067096,-73.524867
1516,41.066096,-73.526567
1517,41.065596,-73.525967
1520,41.063796,-73.525767
1525,41.065596,-73.524866
1521,41.061196,-73.527767
1532,41.062768,-73.525775
1533,41.063796,-73.523966
3147,41.060096,-73.530667
3181,41.058496,-73.528567
3182,41.061196,-73.525866
1523,41.067896,-73.524867
1526,41.067096,-73.524066
1527,41.067496,-73.522266
1530,41.065496,-73.524066
1529,41.066796,-73.523866
3678,41.067196,-73.522266
3665,41.067996,-73.520666
1531,41.066796,-73.522766
1536,41.063796,-73.523766
1534,41.063696,-73.523066
1535,41.064696,-73.523066
3684,41.063696,-73.522266
1537,41.062796,-73.523866
1538,41.051496,-73.541567
1539,41.052296,-73.541667
2980,41.051796,-73.541767
3004,41.050196,-73.541767
3005,41.051405,-73.540389
2966,41.052796,-73.542167
2975,41.052096,-73.542767
2978,41.052596,-73.540167
1542,41.049797,-73.62267
1543,41.054396,-73.61957
1541,41.048597,-73.62227
1563,41.048097,-73.62217
5235,41.047397,-73.62537
5234,41.047797,-73.62587
1544,41.055896,-73.61977
1545,41.052596,-73.61847
1546,41.052596,-73.62007
1553,41.051796,-73.61697
1547,41.049697,-73.61787
1548,41.049197,-73.61957
1555,41.047897,-73.61827
1552,41.052696,-73.61647
1550,41.051396,-73.61557
1551,41.05425,-73.614705
1558,41.051296,-73.61617
1559,41.05136,-73.61405
1554,41.052696,-73.61757
1556,41.052096,-73.61677
1557,41.051896,-73.61647
1569,41.046305,-73.61885
1586,41.042397,-73.61597
1587,41.043797,-73.61757
1589,41.039597,-73.61727
1592,41.060796,-73.60717
1593,41.061196,-73.60747
1594,41.060396,-73.60777
1595,41.059896,-73.60697
1604,41.059328,-73.604402
1599,41.051996,-73.60627
1600,41.051996,-73.60687
1602,41.052396,-73.60667
1603,41.050096,-73.60477
1601,41.046697,-73.60637
1626,41.045097,-73.60677
1635,41.047297,-73.60407
1608,41.054896,-73.60577
1620,41.052174,-73.604192
1621,41.047597,-73.60337
1605,41.058396,-73.60477
1613,41.061008,-73.602114
1606,41.056096,-73.60577
1607,41.058296,-73.599769
1609,41.056996,-73.60397
1617,41.053096,-73.60397
1610,41.055696,-73.60337
1611,41.057096,-73.60277
1616,41.056096,-73.60087
1614,41.05944,-73.601682
1615,41.06088,-73.599986
1618,41.054396,-73.60347
1619,41.055148,-73.603414
1622,41.054396,-73.60247
1637,41.044997,-73.601369
1623,41.046097,-73.60977
1625,41.045597,-73.60777
1627,41.045497,-73.60747
1628,41.042997,-73.60797
1629,41.043697,-73.60657
1630,41.041897,-73.60627
1638,41.044897,-73.60477
1633,41.040497,-73.60587
1657,41.042997,-73.60407
1636,41.046449,-73.604722
1642,41.043797,-73.602269
1644,41.044897,-73.601169
1639,41.046033,-73.604482
1640,41.043497,-73.60477
1643,41.044897,-73.602769
1646,41.042397,-73.602569
1645,41.044497,-73.600269
1676,41.035797,-73.599869
2153,41.035797,-73.599169
1872,41.049522,-73.595276
1873,41.049069,-73.594086
1883,41.050208,-73.594945
1903,41.048177,-73.595409
1874,41.045928,-73.589243
1875,41.051296,-73.586869
1959,41.047995,-73.591709
1965,41.043697,-73.591069
1896,41.050496,-73.591469
1900,41.052196,-73.586569
1876,41.045935,-73.595318
1877,41.045997,-73.594669
1908,41.046497,-73.594669
1915,41.045297,-73.594669
1917,41.045997,-73.593569
1879,41.060796,-73.59927
1881,41.051996,-73.594169
1882,41.056296,-73.593269
1895,41.052996,-73.591069
1884,41.049824,-73.593633
1887,41.060396,-73.588369
1889,41.058196,-73.589069
1888,41.062096,-73.590369
1891,41.059696,-73.588069
1890,41.058396,-73.590669
1892,41.056096,-73.586169
1984,41.055396,-73.584769
1985,41.057096,-73.585869
1893,41.054688,-73.590529
1894,41.055184,-73.592465
1897,41.052296,-73.587769
1898,41.05448,-73.588033
1899,41.053496,-73.586869
2001,41.053996,-73.585269
1904,41.046997,-73.595569
1905,41.048209,-73.594625
1906,41.045897,-73.595669
1907,41.046997,-73.594769
1911,41.045597,-73.595869
1910,41.047185,-73.593249
1909,41.046597,-73.593769
1912,41.045097,-73.595669
1913,41.044597,-73.595469
1914,41.042197,-73.595869
1916,41.044697,-73.594569
1919,41.042097,-73.594769
1929,41.041697,-73.595969
1918,41.043873,-73.594577
1920,41.044849,-73.593729
1944,41.040997,-73.594569
1921,41.043397,-73.593269
1922,41.044197,-73.593769
1923,41.041297,-73.594069
1960,41.043797,-73.592269
1964,41.041897,-73.592969
1928,41.042397,-73.597369
1943,41.040797,-73.595769
1930,41.038797,-73.598769
1931,41.038097,-73.598569
1934,41.037897,-73.598969
1935,41.038197,-73.598169
1936,41.037397,-73.597469
1939,41.038897,-73.596869
1941,41.037197,-73.597369
1942,41.037597,-73.596769
1937,41.039097,-73.596569
1938,41.039497,-73.596369
1948,41.039497,-73.595469
1945,41.040797,-73.595269
1940,41.037897,-73.596069
1950,41.037197,-73.595569
1952,41.038297,-73.595069
1946,41.044597,-73.591769
1947,41.045397,-73.592669
1962,41.044297,-73.592069
1949,41.037697,-73.593469
1970,41.041297,-73.591869
1954,41.036097,-73.594869
1955,41.037997,-73.593169
1951,41.036997,-73.595469
1957,41.0375,-73.594659
1953,41.036797,-73.596069
2162,41.034897,-73.595269
1956,41.038997,-73.594069
1972,41.04123,-73.590872
1961,41.043997,-73.591769
1963,41.043597,-73.591269
1971,41.041797,-73.590469
1966,41.042081,-73.58895
1967,41.041697,-73.588469
1974,41.042097,-73.588969
1975,41.040997,-73.587169
1976,41.042297,-73.588069
1968,41.042897,-73.587769
1969,41.044297,-73.587269
1977,41.042597,-73.587369
1973,41.042047,-73.589219
6455,41.041442,-73.589722
1979,41.040697,-73.586269
2049,41.043897,-73.586669
1978,41.041897,-73.587469
1980,41.039297,-73.586269
2051,41.044097,-73.585369
2071,41.040397,-73.585069
1981,41.039097,-73.587469
2073,41.038397,-73.586369
1983,41.059396,-73.585869
1986,41.057596,-73.584269
1989,41.056096,-73.584169
1987,41.057596,-73.583569
1988,41.056796,-73.584269
1991,41.059896,-73.582769
1993,41.057296,-73.581869
1997,41.057296,-73.581269
1994,41.05848,-73.580689
1995,41.058464,-73.581009
1996,41.057296,-73.580569
2020,41.05848,-73.580321
1998,41.056796,-73.581469
2000,41.057196,-73.579769
1999,41.054096,-73.582069
2005,41.053496,-73.582569
2008,41.052296,-73.581869
2021,41.055196,-73.580669
2022,41.057232,-73.579553
2002,41.054696,-73.586169
2003,41.051196,-73.582769
2004,41.050096,-73.584269
2007,41.051696,-73.582769
2012,41.049196,-73.583769
2006,41.052296,-73.584269
2009,41.051596,-73.581969
2010,41.051796,-73.581969
2033,41.054096,-73.579669
2011,41.049396,-73.581869
2040,41.052296,-73.578469
2014,41.049396,-73.581469
2059,41.048996,-73.582069
2013,41.050196,-73.580869
2015,41.048696,-73.580969
2066,41.047697,-73.581369
2018,41.058596,-73.579869
2027,41.057496,-73.576469
2023,41.055456,-73.579793
2025,41.060707,-73.575316
2029,41.057296,-73.574068
2026,41.055396,-73.578169
2036,41.055096,-73.577069
2028,41.058196,-73.576369
2032,41.054696,-73.575268
2329,41.057496,-73.572268
2030,41.054696,-73.576268
2031,41.056296,-73.575768
2043,41.053396,-73.576869
2047,41.050696,-73.575368
2034,41.053696,-73.578769
2035,41.053096,-73.579469
2037,41.05408,-73.577617
2042,41.055396,-73.577069
2038,41.051396,-73.578369
2039,41.051396,-73.579969
2041,41.050848,-73.578225
2044,41.049496,-73.577669
2045,41.050096,-73.575868
2097,41.049504,-73.578641
2098,41.048196,-73.576768
2046,41.049096,-73.575968
2048,41.049796,-73.572068
2348,41.050296,-73.571268
2350,41.048396,-73.571768
2050,41.043797,-73.583569
2057,41.043597,-73.582569
2058,41.041497,-73.583869
2052,41.042997,-73.585769
2053,41.045897,-73.584069
2054,41.045197,-73.584269
2055,41.045697,-73.583169
2056,41.046297,-73.583869
2065,41.045497,-73.582369
2068,41.044897,-73.583369
2069,41.041297,-73.582869
2060,41.049096,-73.582869
2061,41.047797,-73.581969
2062,41.047197,-73.582069
2064,41.046697,-73.580669
2063,41.048097,-73.583469
2067,41.046097,-73.579669
2070,41.044597,-73.579969
2094,41.047897,-73.579769
2099,41.047097,-73.577468
2101,41.045297,-73.579269
2080,41.040597,-73.582969
2103,41.042897,-73.579869
2072,41.041497,-73.584669
2074,41.037797,-73.586669
2075,41.036697,-73.590669
2081,41.039397,-73.583069
2076,41.037597,-73.585269
2077,41.036597,-73.586969
2164,41.036197,-73.591869
2078,41.037497,-73.584769
2170,41.035797,-73.587269
2171,41.036497,-73.585769
2079,41.037897,-73.584669
2082,41.040897,-73.580969
2083,41.038997,-73.583169
2087,41.039797,-73.581669
2123,41.041997,-73.580169
2126,41.040997,-73.580269
2084,41.038597,-73.583269
2086,41.039297,-73.582069
2085,41.036497,-73.583069
2091,41.036997,-73.581669
2233,41.035997,-73.583969
2239,41.035745,-73.582737
2088,41.039497,-73.580969
2129,41.040397,-73.578468
2089,41.038997,-73.581069
2132,41.039397,-73.579068
2090,41.038397,-73.581169
2092,41.038297,-73.580168
2093,41.037197,-73.580368
2133,41.038197,-73.579568
2134,41.037197,-73.579168
2095,41.048608,-73.579457
2096,41.048496,-73.578469
2110,41.048596,-73.576468
2100,41.046497,-73.577068
2102,41.044797,-73.578568
2104,41.045497,-73.577668
2106,41.044297,-73.577668
2105,41.045797,-73.578168
2111,41.045997,-73.577068
2107,41.044097,-73.577168
2112,41.045597,-73.576268
2108,41.043597,-73.577868
2109,41.043897,-73.576768
2114,41.043297,-73.577068
2115,41.043697,-73.576368
2113,41.045297,-73.575268
2118,41.044997,-73.574968
2392,41.047334,-73.573085
2116,41.043197,-73.575468
2117,41.044721,-73.57512
2121,41.043297,-73.575168
2140,41.042697,-73.574868
2119,41.043697,-73.574568
2120,41.044097,-73.574968
2394,41.044797,-73.573168
2122,41.043797,-73.575468
2124,41.041797,-73.578768
2125,41.041197,-73.578468
2128,41.042497,-73.578368
2141,41.041797,-73.575368
2127,41.040497,-73.580469
2130,41.040597,-73.577868
2131,41.040697,-73.577668
2139,41.041197,-73.575968
2135,41.036997,-73.578268
2136,41.036097,-73.579568
2137,41.038897,-73.578768
2138,41.036797,-73.577968
2240,41.033197,-73.580768
2267,41.033497,-73.579168
2150,41.037297,-73.575768
2268,41.033397,-73.578568
2144,41.041797,-73.574368
2142,41.042297,-73.574468
2397,41.043197,-73.573368
2143,41.041897,-73.574168
2145,41.040797,-73.573668
2418,41.042062,-73.573746
2146,41.041197,-73.574368
2416,41.039897,-73.572268
2147,41.040297,-73.574468
2148,41.039497,-73.574568
2149,41.039197,-73.572668
2422,41.038797,-73.573768
2423,41.038497,-73.572268
2151,41.037497,-73.574668
2152,41.036497,-73.575668
2424,41.037997,-73.573268
2276,41.036197,-73.576168
2277,41.036197,-73.575668
2154,41.034197,-73.597569
2155,41.036197,-73.598269
2156,41.033897,-73.597569
2157,41.034097,-73.597069
2158,41.033197,-73.597569
2159,41.034097,-73.596569
2163,41.035797,-73.593169
2165,41.033397,-73.587869
2166,41.033397,-73.590569
2174,41.034497,-73.587569
2176,41.032797,-73.587769
2167,41.036197,-73.588969
2168,41.036397,-73.589769
2169,41.035397,-73.589169
2172,41.034997,-73.587569
2173,41.034397,-73.590169
2175,41.035697,-73.584669
2235,41.034497,-73.584269
2177,41.032497,-73.587869
2241,41.033197,-73.582969
2178,41.032297,-73.591769
2179,41.031697,-73.587969
2180,41.031597,-73.590669
2181,41.031497,-73.587969
6373,41.031785,-73.585918
2182,41.031197,-73.587969
2237,41.032097,-73.584969
2183,41.030797,-73.587969
2184,41.030397,-73.588569
2185,41.030997,-73.586769
2186,41.030797,-73.586769
2187,41.030897,-73.585969
2188,41.029297,-73.587669
2189,41.029197,-73.586569
2236,41.030597,-73.584769
2211,41.027097,-73.586469
2253,41.026797,-73.584069
2234,41.036697,-73.584369
2238,41.030297,-73.583069
2252,41.028397,-73.582568
2245,41.030597,-73.581968
2243,41.032997,-73.581669
2242,41.032097,-73.584169
2247,41.031697,-73.582169
2244,41.030597,-73.580768
2248,41.029597,-73.580368
2273,41.030697,-73.578068
2246,41.029497,-73.581368
2261,41.028597,-73.579868
2275,41.029697,-73.577468
2260,41.027997,-73.582368
2254,41.027397,-73.583869
2256,41.025397,-73.583869
